species,year_cent,estimate,lower.HPD,upper.HPD,year
boltenia_echinata,-1.1070008677927952,0.0020214193641118006,9.440679972462013e-5,0.008266961714128659,2001.427135678392
boltenia_echinata,-0.8959455914108858,0.0020170678625592974,9.376518045886342e-5,0.008247158124772055,2001.6381909547738
boltenia_echinata,-0.6848903150289765,0.0020148331359260904,9.312809499258015e-5,0.008227395998572345,2001.8492462311558
boltenia_echinata,-0.4738350386470671,0.0020117315328559426,9.249551109917748e-5,0.008207917960629247,2002.0603015075376
boltenia_echinata,-0.26277976226515776,0.0020056279034254103,1.2841383369344316e-4,0.008230014151123203,2002.2713567839196
boltenia_echinata,-0.051724485883248406,0.0019998773723224617,1.279857937122175e-4,0.008231108816076988,2002.4824120603016
boltenia_echinata,0.15933079049866095,0.0019954405271459244,5.387095186525415e-5,0.008148760667834239,2002.6934673366834
boltenia_echinata,0.3703860668805703,0.0019891983023616272,5.363291898235143e-5,0.008129204765161492,2002.9045226130654
boltenia_echinata,0.5814413432624832,0.001985523274653768,8.93990028517594e-5,0.008151677096477287,2003.1155778894472
boltenia_echinata,0.7924966196443926,0.001977974779346532,8.879276404648198e-5,0.008134758865306192,2003.3266331658292
boltenia_echinata,1.003551896026302,0.001970989968884672,5.292548646439745e-5,0.008094226333031519,2003.537688442211
boltenia_echinata,1.2146071724082113,0.001966853656792814,5.2691879964220943e-5,0.008085541960691741,2003.748743718593
boltenia_echinata,1.4256624487901206,0.0019650654951175956,5.245936684422857e-5,0.008076866045988375,2003.9597989949748
boltenia_echinata,1.63671772517203,0.0019609150447092018,5.2227941868250974e-5,0.00808137195165182,2004.1708542713568
boltenia_echinata,1.8477730015539393,0.0019589657325538965,5.199759982493556e-5,0.008085923828922995,2004.3819095477386
boltenia_echinata,2.0588282779358487,0.0019546313795770417,1.2115078537913047e-4,0.008139158055577841,2004.5929648241206
boltenia_echinata,2.269883554317758,0.001948836735243872,1.2018363458955298e-4,0.00811269206730052,2004.8040201005026
boltenia_echinata,2.4809388306996674,0.0019439311361449411,1.192242236104091e-4,0.008099593147421816,2005.0150753768844
boltenia_echinata,2.6919941070815767,0.0019395179012243935,9.439305512900298e-5,0.008060015143187426,2005.2261306532664
boltenia_echinata,2.903049383463486,0.0019358000163866825,9.407593234836179e-5,0.008033803701604265,2005.4371859296482
boltenia_echinata,3.1141046598453954,0.0019302445574368608,9.375989503525806e-5,0.008017971567082114,2005.6482412060302
boltenia_echinata,3.3251599362273048,0.0019271090576402762,8.184333956987234e-5,0.007999162250230677,2005.859296482412
boltenia_echinata,3.536215212609214,0.00192272237670434,1.2020842955027798e-4,0.008020810421228384,2006.070351758794
boltenia_echinata,3.7472704889911235,0.0019192868011958632,1.1362694110108164e-4,0.007999069572177445,2006.2814070351758
boltenia_echinata,3.958325765373033,0.001914429106265725,1.1272004171068454e-4,0.007981930849634337,2006.4924623115578
boltenia_echinata,4.169381041754942,0.0019088242777184716,1.118204110672649e-4,0.007979299151431517,2006.7035175879396
boltenia_echinata,4.3804363181368515,0.0019029353685865382,7.91176405439604e-5,0.0079361829319498315,2006.9145728643216
boltenia_echinata,4.591491594518764,0.001896552676761253,1.1004272869469415e-4,0.007947737477840514,2007.1256281407036
boltenia_echinata,4.802546870900674,0.0018915758145005867,7.805409641028356e-5,0.007893410280687503,2007.3366834170854
boltenia_echinata,5.013602147282583,0.0018865487910859288,7.752794475134335e-5,0.007869872514809272,2007.5477386934674
boltenia_echinata,5.2246574236644925,0.001879672243141564,7.700550439247107e-5,0.007848546218938728,2007.7587939698492
boltenia_echinata,5.435712700046402,0.0018734944928243998,9.035408447435379e-5,0.007873369012628917,2007.9698492462312
boltenia_echinata,5.646767976428311,0.0018708972124970903,1.6741523283785506e-4,0.007953911099613738,2008.180904522613
boltenia_echinata,5.8578232528102205,0.0018673963330582176,4.7820104908232024e-5,0.007821137829933121,2008.391959798995
boltenia_echinata,6.06887852919213,0.0018616078616649923,4.761036437220324e-5,0.007814998470796319,2008.6030150753768
boltenia_echinata,6.279933805574039,0.00185562899374002,7.444805124981647e-5,0.007827298156227637,2008.8140703517588
boltenia_echinata,6.490989081955949,0.0018517517044706834,1.023882258471187e-4,0.007853173433589237,2009.0251256281408
boltenia_echinata,6.702044358337858,0.0018467615433659587,4.6986998206091556e-5,0.007784109799182096,2009.2361809045226
boltenia_echinata,6.913099634719767,0.0018437002718479597,7.295644761705682e-5,0.007784853592658273,2009.4472361809046
boltenia_echinata,7.124154911101677,0.0018384169399254507,8.79566150719049e-5,0.007793125540926871,2009.6582914572864
boltenia_echinata,7.335210187483586,0.0018346279004593617,1.1128150743314122e-4,0.007796939009854233,2009.8693467336684
boltenia_echinata,7.546265463865495,0.0018288668874450087,1.1080723879673205e-4,0.007787085383929429,2010.0804020100502
boltenia_echinata,7.757320740247408,0.001824863795047153,1.4904487157380703e-4,0.007820486739702773,2010.2914572864322
boltenia_echinata,7.968376016629314,0.001820193983277181,1.4924142739315701e-4,0.007812069551183792,2010.502512562814
boltenia_echinata,8.179431293011227,0.0018137126073196979,1.6239921743111643e-4,0.007811666596869927,2010.713567839196
boltenia_echinata,8.390486569393133,0.0018097923339406726,1.4963533334765185e-4,0.007795259872739074,2010.9246231155778
boltenia_echinata,8.601541845775046,0.0018065814543125362,1.49832684183928e-4,0.007790806405858082,2011.1356783919598
boltenia_echinata,8.812597122156951,0.0018025905616083503,4.497114322011075e-5,0.007670084244471396,2011.3467336683418
boltenia_echinata,9.023652398538864,0.0018000166707924513,4.477469009991759e-5,0.007652134614362826,2011.5577889447236
boltenia_echinata,9.23470767492077,0.001795498617281148,1.4862330435676076e-4,0.0077618643444001744,2011.7688442211056
boltenia_echinata,9.445762951302683,0.0017893659718815121,8.476573800614627e-5,0.007671541220033916,2011.9798994974874
boltenia_echinata,9.656818227684589,0.0017861518203614061,1.0618416619484678e-4,0.007685361994401258,2012.1909547738694
boltenia_echinata,9.867873504066502,0.0017826415089669616,8.419841138596621e-5,0.007637876248495367,2012.4020100502512
boltenia_echinata,10.078928780448408,0.001778389641312788,1.464888856107976e-4,0.007690572867574803,2012.6130653266332
boltenia_echinata,10.28998405683032,0.001773617494809665,1.4596051696210235e-4,0.007667828542035524,2012.824120603015
boltenia_echinata,10.501039333212233,0.001769051928308097,1.454342246888738e-4,0.007649318761978213,2013.035175879397
boltenia_echinata,10.71209460959414,0.0017651809799674148,1.449099998444275e-4,0.007651687286252214,2013.2462311557788
boltenia_echinata,10.923149885976052,0.0017629542466453246,1.4438783352355383e-4,0.007631563111464687,2013.4572864321608
boltenia_echinata,11.134205162357958,0.0017577072426525483,1.4386771686231994e-4,0.007610434507583086,2013.6683417085428
boltenia_echinata,11.34526043873987,0.0017554796178708555,1.069640544735635e-4,0.007574955251581678,2013.8793969849246
